Pruning Completed
-----------------------------------------------
[STAGE 3] Finetune for 25 epochs after Pruning
-----------------------------------------------
Ultralytics 8.3.176  Python-3.10.11 torch-2.7.1+cu118 CUDA:0 (NVIDIA GeForce RTX 3060, 12288MiB)
[34m[1mengine\trainer: [0magnostic_nms=False, amp=True, augment=False, auto_augment=randaugment, batch=16, bgr=0.0, box=7.5, cache=False, cfg=None, classes=None, close_mosaic=10, cls=0.5, conf=None, copy_paste=0.0, copy_paste_mode=flip, cos_lr=False, cutmix=0.0, data=C:/Users/PC/Desktop/Project/Torch-Pruning/examples/yolov11n/27073186/TXL-PBC/TXL-PBC/data.yaml, degrees=0.0, deterministic=True, device=None, dfl=1.5, dnn=False, dropout=0.0, dynamic=False, embed=None, epochs=25, erasing=0.4, exist_ok=True, fliplr=0.5, flipud=0.0, format=torchscript, fraction=1.0, freeze=None, half=False, hsv_h=0.015, hsv_s=0.7, hsv_v=0.4, imgsz=640, int8=False, iou=0.7, keras=False, kobj=1.0, line_width=None, lr0=0.001, lrf=0.01, mask_ratio=4, max_det=300, mixup=0.0, mode=train, model=yolo11n.pt, momentum=0.937, mosaic=1.0, multi_scale=False, name=pruned_b16_75.0%_after_finetune, nbs=64, nms=False, opset=None, optimize=False, optimizer=auto, overlap_mask=True, patience=100, perspective=0.0, plots=True, pose=12.0, pretrained=True, profile=False, project=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs, rect=False, resume=False, retina_masks=False, save=True, save_conf=False, save_crop=False, save_dir=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune, save_frames=False, save_json=False, save_period=-1, save_txt=False, scale=0.5, seed=0, shear=0.0, show=False, show_boxes=True, show_conf=True, show_labels=True, simplify=True, single_cls=False, source=None, split=val, stream_buffer=False, task=detect, time=None, tracker=botsort.yaml, translate=0.1, val=True, verbose=True, vid_stride=1, visualize=False, warmup_bias_lr=0.1, warmup_epochs=3.0, warmup_momentum=0.8, weight_decay=0.0005, workers=8, workspace=None
Freezing layer 'model.23.dfl.conv.weight'
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed 
[34m[1mtrain: [0mFast image access  (ping: 0.00.0 ms, read: 422.5298.9 MB/s, size: 29.0 KB)
[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\92129d1652e75c3892beb376df57d274.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\a8581e04ac765bd3ad658cf8e530a6ea.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\c255521a08b75da09373db44e7f099c5.png: 17 duplicate labels removed
[34m[1mval: [0mFast image access  (ping: 0.00.0 ms, read: 422.2203.0 MB/s, size: 37.5 KB)
[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\val\0ac132c270355979b686c0801e558849.png: 15 duplicate labels removed
Plotting labels to C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune\labels.jpg... 
[34m[1moptimizer:[0m 'optimizer=auto' found, ignoring 'lr0=0.001' and 'momentum=0.937' and determining best 'optimizer', 'lr0' and 'momentum' automatically... 
[34m[1moptimizer:[0m AdamW(lr=0.001429, momentum=0.9) with parameter groups 89 weight(decay=0.0), 96 weight(decay=0.0005), 95 bias(decay=0.0)
Image sizes 640 train, 640 val
Using 8 dataloader workers
Logging results to [1mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune[0m
Starting training for 25 epochs...
      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size
  0%|          | 0/56 [00:00<?, ?it/s]
       1/25      1.71G      2.925      4.057      2.688        309        640:   0%|          | 0/56 [00:00<?, ?it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  38%|###7      | 3/8 [00:00<00:00,  7.72it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  50%|#####     | 4/8 [00:00<00:00,  7.73it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  62%|######2   | 5/8 [00:00<00:00,  7.70it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  75%|#######5  | 6/8 [00:00<00:00,  7.71it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  88%|########7 | 7/8 [00:00<00:00,  7.72it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  8.07it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.87it/s]

                   all        252       3737      0.689      0.784       0.81      0.611



      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size


  0%|          | 0/56 [00:00<?, ?it/s]
       7/25      2.23G     0.8632     0.6981      1.157        346        640:   0%|          | 0/56 [00:00<?, ?it/s]
       7/25      2.23G     0.8632     0.6981      1.157        346        640:   2%|1         | 1/56 [00:00<00:06,  8.93it/s]
       7/25      2.23G     0.8721     0.7197      1.139        385        640:   2%|1         | 1/56 [00:00<00:06,  8.93it/s]
       7/25      2.23G     0.8721     0.7197      1.139        385        640:   4%|3         | 2/56 [00:00<00:06,  8.30it/s]
       7/25      2.23G     0.8521     0.7173      1.137        370        640:   4%|3         | 2/56 [00:00<00:06,  8.30it/s]
       7/25      2.23G     0.8521     0.7173      1.137        370        640:   5%|5         | 3/56 [00:00<00:06,  8.82it/s]
       7/25      2.23G     0.8504     0.7033       1.14        320        640:   5%|5         | 3/56 [00:00<00:06,  8.82it/s]
       7/25      2.23G     0.8504     0.7033       1.14        320        640:   7%|7         | 4/56 [00:00<00:05,  9.04it/s]
       7/25      2.23G     0.8692     0.7089      1.147        314        640:   7%|7         | 4/56 [00:00<00:05,  9.04it/s]
       7/25      2.23G     0.8692     0.7089      1.147        314        640:   9%|8         | 5/56 [00:00<00:05,  9.12it/s]
       7/25      2.23G     0.8653     0.7059      1.151        306        640:   9%|8         | 5/56 [00:00<00:05,  9.12it/s]
       7/25      2.23G     0.8653     0.7059      1.151        306        640:  11%|#         | 6/56 [00:00<00:05,  8.66it/s]
       7/25      2.23G     0.8621     0.6982      1.144        356        640:  11%|#         | 6/56 [00:00<00:05,  8.66it/s]
       7/25      2.23G     0.8621     0.6982      1.144        356        640:  12%|#2        | 7/56 [00:00<00:05,  8.88it/s]
       7/25      2.23G     0.8586      0.708      1.147        247        640:  12%|#2        | 7/56 [00:00<00:05,  8.88it/s]
       7/25      2.23G     0.8586      0.708      1.147        247        640:  14%|#4        | 8/56 [00:00<00:05,  9.04it/s]
       7/25      2.23G     0.8618     0.7162      1.156        271        640:  14%|#4        | 8/56 [00:01<00:05,  9.04it/s]
       7/25      2.23G     0.8618     0.7162      1.156        271        640:  16%|#6        | 9/56 [00:01<00:05,  9.13it/s]
       7/25      2.23G      0.861     0.7172      1.158        271        640:  16%|#6        | 9/56 [00:01<00:05,  9.13it/s]
       7/25      2.23G      0.861     0.7172      1.158        271        640:  18%|#7        | 10/56 [00:01<00:05,  8.69it/s]
       7/25      2.23G     0.8691     0.7124      1.154        411        640:  18%|#7        | 10/56 [00:01<00:05,  8.69it/s]
       7/25      2.23G     0.8691     0.7124      1.154        411        640:  20%|#9        | 11/56 [00:01<00:05,  8.85it/s]
       7/25      2.23G     0.8759     0.7103      1.156        361        640:  20%|#9        | 11/56 [00:01<00:05,  8.85it/s]
       7/25      2.23G     0.8759     0.7103      1.156        361        640:  21%|##1       | 12/56 [00:01<00:04,  8.99it/s]
       7/25      2.23G     0.8859     0.7161      1.157        452        640:  21%|##1       | 12/56 [00:01<00:04,  8.99it/s]
       7/25      2.23G     0.8859     0.7161      1.157        452        640:  23%|##3       | 13/56 [00:01<00:04,  8.93it/s]
       7/25      2.23G     0.8916     0.7176      1.155        445        640:  23%|##3       | 13/56 [00:01<00:04,  8.93it/s]
       7/25      2.23G     0.8916     0.7176      1.155        445        640:  25%|##5       | 14/56 [00:01<00:04,  8.62it/s]
       7/25      2.23G     0.8965     0.7198      1.155        390        640:  25%|##5       | 14/56 [00:01<00:04,  8.62it/s]
       7/25      2.23G     0.8965     0.7198      1.155        390        640:  27%|##6       | 15/56 [00:01<00:04,  8.85it/s]
       7/25      2.23G     0.8962     0.7203      1.156        320        640:  27%|##6       | 15/56 [00:01<00:04,  8.85it/s]
       7/25      2.23G     0.8962     0.7203      1.156        320        640:  29%|##8       | 16/56 [00:01<00:04,  9.01it/s]
       7/25      2.23G        0.9     0.7216      1.157        353        640:  29%|##8       | 16/56 [00:01<00:04,  9.01it/s]
       7/25      2.23G        0.9     0.7216      1.157        353        640:  30%|###       | 17/56 [00:01<00:04,  9.02it/s]
       7/25      2.23G      0.904      0.725      1.159        405        640:  30%|###       | 17/56 [00:02<00:04,  9.02it/s]
       7/25      2.23G      0.904      0.725      1.159        405        640:  32%|###2      | 18/56 [00:02<00:04,  8.65it/s]
       7/25      2.23G     0.9072     0.7252       1.16        335        640:  32%|###2      | 18/56 [00:02<00:04,  8.65it/s]
       7/25      2.23G     0.9072     0.7252       1.16        335        640:  34%|###3      | 19/56 [00:02<00:04,  8.88it/s]
       7/25      2.23G      0.908     0.7235      1.161        352        640:  34%|###3      | 19/56 [00:02<00:04,  8.88it/s]
       7/25      2.23G      0.908     0.7235      1.161        352        640:  36%|###5      | 20/56 [00:02<00:04,  8.96it/s]
       7/25      2.23G     0.9095     0.7234      1.161        379        640:  36%|###5      | 20/56 [00:02<00:04,  8.96it/s]
       7/25      2.23G     0.9095     0.7234      1.161        379        640:  38%|###7      | 21/56 [00:02<00:03,  9.10it/s]
       7/25      2.23G     0.9092     0.7235       1.16        334        640:  38%|###7      | 21/56 [00:02<00:03,  9.10it/s]
       7/25      2.23G     0.9092     0.7235       1.16        334        640:  39%|###9      | 22/56 [00:02<00:03,  8.73it/s]
       7/25      2.23G     0.9071     0.7218      1.159        323        640:  39%|###9      | 22/56 [00:02<00:03,  8.73it/s]
       7/25      2.23G     0.9071     0.7218      1.159        323        640:  41%|####1     | 23/56 [00:02<00:03,  8.98it/s]
       7/25      2.23G     0.9088     0.7214      1.159        357        640:  41%|####1     | 23/56 [00:02<00:03,  8.98it/s]
       7/25      2.23G     0.9088     0.7214      1.159        357        640:  43%|####2     | 24/56 [00:02<00:03,  8.96it/s]
       7/25      2.23G     0.9084     0.7199      1.158        323        640:  43%|####2     | 24/56 [00:02<00:03,  8.96it/s]
       7/25      2.23G     0.9084     0.7199      1.158        323        640:  45%|####4     | 25/56 [00:02<00:03,  9.07it/s]
       7/25      2.23G     0.9062     0.7178      1.157        321        640:  45%|####4     | 25/56 [00:02<00:03,  9.07it/s]
       7/25      2.23G     0.9062     0.7178      1.157        321        640:  46%|####6     | 26/56 [00:02<00:03,  8.73it/s]
       7/25      2.23G     0.9071     0.7185      1.155        416        640:  46%|####6     | 26/56 [00:03<00:03,  8.73it/s]
       7/25      2.23G     0.9071     0.7185      1.155        416        640:  48%|####8     | 27/56 [00:03<00:03,  8.92it/s]
       7/25      2.23G     0.9079     0.7179      1.157        326        640:  48%|####8     | 27/56 [00:03<00:03,  8.92it/s]
       7/25      2.23G     0.9079     0.7179      1.157        326        640:  50%|#####     | 28/56 [00:03<00:03,  9.09it/s]
       7/25      2.23G     0.9079     0.7178      1.156        445        640:  50%|#####     | 28/56 [00:03<00:03,  9.09it/s]
       7/25      2.23G     0.9079     0.7178      1.156        445        640:  52%|#####1    | 29/56 [00:03<00:02,  9.07it/s]
       7/25      2.23G     0.9073     0.7162      1.155        367        640:  52%|#####1    | 29/56 [00:03<00:02,  9.07it/s]
       7/25      2.23G     0.9073     0.7162      1.155        367        640:  54%|#####3    | 30/56 [00:03<00:02,  8.75it/s]
       7/25      2.23G      0.904     0.7142      1.154        337        640:  54%|#####3    | 30/56 [00:03<00:02,  8.75it/s]
       7/25      2.23G      0.904     0.7142      1.154        337        640:  55%|#####5    | 31/56 [00:03<00:02,  8.96it/s]
       7/25      2.23G     0.9032     0.7121      1.154        341        640:  55%|#####5    | 31/56 [00:03<00:02,  8.96it/s]
       7/25      2.23G     0.9032     0.7121      1.154        341        640:  57%|#####7    | 32/56 [00:03<00:02,  9.04it/s]
       7/25      2.23G     0.9009     0.7108      1.153        363        640:  57%|#####7    | 32/56 [00:03<00:02,  9.04it/s]
       7/25      2.23G     0.9009     0.7108      1.153        363        640:  59%|#####8    | 33/56 [00:03<00:02,  9.21it/s]
       7/25      2.23G     0.9002     0.7102      1.153        320        640:  59%|#####8    | 33/56 [00:03<00:02,  9.21it/s]
       7/25      2.23G     0.9002     0.7102      1.153        320        640:  61%|######    | 34/56 [00:03<00:02,  8.79it/s]
       7/25      2.23G     0.9013     0.7107      1.152        411        640:  61%|######    | 34/56 [00:03<00:02,  8.79it/s]
       7/25      2.23G     0.9013     0.7107      1.152        411        640:  62%|######2   | 35/56 [00:03<00:02,  8.87it/s]
       7/25      2.23G     0.9005     0.7087      1.152        366        640:  62%|######2   | 35/56 [00:04<00:02,  8.87it/s]
       7/25      2.23G     0.9005     0.7087      1.152        366        640:  64%|######4   | 36/56 [00:04<00:02,  9.04it/s]
       7/25      2.23G     0.9019     0.7083      1.152        408        640:  64%|######4   | 36/56 [00:04<00:02,  9.04it/s]
       7/25      2.23G     0.9019     0.7083      1.152        408        640:  66%|######6   | 37/56 [00:04<00:02,  9.11it/s]
       7/25      2.23G     0.9018     0.7071      1.151        420        640:  66%|######6   | 37/56 [00:04<00:02,  9.11it/s]
       7/25      2.23G     0.9018     0.7071      1.151        420        640:  68%|######7   | 38/56 [00:04<00:02,  8.63it/s]
       7/25      2.23G     0.9011     0.7074      1.151        394        640:  68%|######7   | 38/56 [00:04<00:02,  8.63it/s]
       7/25      2.23G     0.9011     0.7074      1.151        394        640:  70%|######9   | 39/56 [00:04<00:01,  8.89it/s]
       7/25      2.23G     0.9046     0.7092      1.152        452        640:  70%|######9   | 39/56 [00:04<00:01,  8.89it/s]
       7/25      2.23G     0.9046     0.7092      1.152        452        640:  71%|#######1  | 40/56 [00:04<00:01,  9.13it/s]
       7/25      2.23G     0.9038     0.7105      1.152        253        640:  71%|#######1  | 40/56 [00:04<00:01,  9.13it/s]
       7/25      2.23G     0.9038     0.7105      1.152        253        640:  73%|#######3  | 41/56 [00:04<00:01,  9.23it/s]
       7/25      2.23G     0.9044     0.7108      1.151        380        640:  73%|#######3  | 41/56 [00:04<00:01,  9.23it/s]
       7/25      2.23G     0.9044     0.7108      1.151        380        640:  75%|#######5  | 42/56 [00:04<00:01,  8.74it/s]
       7/25      2.23G     0.9027     0.7101       1.15        402        640:  75%|#######5  | 42/56 [00:04<00:01,  8.74it/s]
       7/25      2.23G     0.9027     0.7101       1.15        402        640:  77%|#######6  | 43/56 [00:04<00:01,  8.87it/s]
       7/25      2.23G     0.9013      0.711       1.15        266        640:  77%|#######6  | 43/56 [00:04<00:01,  8.87it/s]
       7/25      2.23G     0.9013      0.711       1.15        266        640:  79%|#######8  | 44/56 [00:04<00:01,  9.02it/s]
       7/25      2.23G     0.8995     0.7092       1.15        355        640:  79%|#######8  | 44/56 [00:05<00:01,  9.02it/s]
       7/25      2.23G     0.8995     0.7092       1.15        355        640:  80%|########  | 45/56 [00:05<00:01,  9.08it/s]
       7/25      2.23G     0.8989     0.7087      1.149        429        640:  80%|########  | 45/56 [00:05<00:01,  9.08it/s]
       7/25      2.23G     0.8989     0.7087      1.149        429        640:  82%|########2 | 46/56 [00:05<00:01,  8.66it/s]
       7/25      2.23G     0.8985     0.7085      1.148        455        640:  82%|########2 | 46/56 [00:05<00:01,  8.66it/s]
       7/25      2.23G     0.8985     0.7085      1.148        455        640:  84%|########3 | 47/56 [00:05<00:01,  8.81it/s]
       7/25      2.23G     0.8974     0.7074      1.147        362        640:  84%|########3 | 47/56 [00:05<00:01,  8.81it/s]
       7/25      2.23G     0.8974     0.7074      1.147        362        640:  86%|########5 | 48/56 [00:05<00:00,  8.99it/s]
       7/25      2.23G     0.8976     0.7067      1.148        389        640:  86%|########5 | 48/56 [00:05<00:00,  8.99it/s]
       7/25      2.23G     0.8976     0.7067      1.148        389        640:  88%|########7 | 49/56 [00:05<00:00,  9.07it/s]
       7/25      2.23G     0.8978     0.7062      1.148        328        640:  88%|########7 | 49/56 [00:05<00:00,  9.07it/s]
       7/25      2.23G     0.8978     0.7062      1.148        328        640:  89%|########9 | 50/56 [00:05<00:00,  8.76it/s]
       7/25      2.23G     0.8971     0.7067      1.148        300        640:  89%|########9 | 50/56 [00:05<00:00,  8.76it/s]
       7/25      2.23G     0.8971     0.7067      1.148        300        640:  91%|#########1| 51/56 [00:05<00:00,  9.00it/s]
       7/25      2.23G     0.8966     0.7059      1.147        352        640:  91%|#########1| 51/56 [00:05<00:00,  9.00it/s]
       7/25      2.23G     0.8966     0.7059      1.147        352        640:  93%|#########2| 52/56 [00:05<00:00,  8.96it/s]
       7/25      2.23G     0.8955      0.705      1.147        346        640:  93%|#########2| 52/56 [00:05<00:00,  8.96it/s]
       7/25      2.23G     0.8955      0.705      1.147        346        640:  95%|#########4| 53/56 [00:05<00:00,  9.10it/s]
       7/25      2.23G     0.8941     0.7033      1.146        361        640:  95%|#########4| 53/56 [00:06<00:00,  9.10it/s]
       7/25      2.23G     0.8941     0.7033      1.146        361        640:  96%|#########6| 54/56 [00:06<00:00,  8.62it/s]
       7/25      2.23G     0.8943     0.7038      1.148        302        640:  96%|#########6| 54/56 [00:06<00:00,  8.62it/s]
       7/25      2.23G     0.8943     0.7038      1.148        302        640:  98%|#########8| 55/56 [00:06<00:00,  8.90it/s]
       7/25      2.23G     0.8998     0.7103       1.15         71        640:  98%|#########8| 55/56 [00:06<00:00,  8.90it/s]
       7/25      2.23G     0.8998     0.7103       1.15         71        640: 100%|##########| 56/56 [00:06<00:00,  9.01it/s]


                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):   0%|          | 0/8 [00:00<?, ?it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  12%|#2        | 1/8 [00:00<00:00,  7.76it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  25%|##5       | 2/8 [00:00<00:00,  7.92it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  38%|###7      | 3/8 [00:00<00:00,  7.93it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  50%|#####     | 4/8 [00:00<00:00,  7.66it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  62%|######2   | 5/8 [00:00<00:00,  7.83it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  75%|#######5  | 6/8 [00:00<00:00,  7.87it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  88%|########7 | 7/8 [00:00<00:00,  7.89it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.91it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.87it/s]

                   all        252       3737      0.868      0.858      0.922      0.688



      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size


  0%|          | 0/56 [00:00<?, ?it/s]
       8/25      2.23G     0.8927     0.7105      1.187        303        640:   0%|          | 0/56 [00:00<?, ?it/s]
       8/25      2.23G     0.8927     0.7105      1.187        303        640:   2%|1         | 1/56 [00:00<00:06,  8.57it/s]
       8/25      2.23G     0.8773     0.6929      1.149        379        640:   2%|1         | 1/56 [00:00<00:06,  8.57it/s]
       8/25      2.23G     0.8773     0.6929      1.149        379        640:   4%|3         | 2/56 [00:00<00:06,  8.24it/s]
       8/25      2.23G     0.8666     0.6773      1.134        405        640:   4%|3         | 2/56 [00:00<00:06,  8.24it/s]
       8/25      2.23G     0.8666     0.6773      1.134        405        640:   5%|5         | 3/56 [00:00<00:06,  8.47it/s]
       8/25      2.23G     0.8774     0.6866       1.14        343        640:   5%|5         | 3/56 [00:00<00:06,  8.47it/s]
       8/25      2.23G     0.8774     0.6866       1.14        343        640:   7%|7         | 4/56 [00:00<00:05,  8.86it/s]
       8/25      2.23G     0.8523     0.6715       1.12        368        640:   7%|7         | 4/56 [00:00<00:05,  8.86it/s]
       8/25      2.23G     0.8523     0.6715       1.12        368        640:   9%|8         | 5/56 [00:00<00:05,  8.96it/s]
       8/25      2.23G     0.8551     0.6695      1.119        403        640:   9%|8         | 5/56 [00:00<00:05,  8.96it/s]
       8/25      2.23G     0.8551     0.6695      1.119        403        640:  11%|#         | 6/56 [00:00<00:05,  8.61it/s]
       8/25      2.23G     0.8487     0.6635      1.115        395        640:  11%|#         | 6/56 [00:00<00:05,  8.61it/s]
       8/25      2.23G     0.8487     0.6635      1.115        395        640:  12%|#2        | 7/56 [00:00<00:05,  8.80it/s]
       8/25      2.23G     0.8425     0.6602      1.109        345        640:  12%|#2        | 7/56 [00:00<00:05,  8.80it/s]
       8/25      2.23G     0.8425     0.6602      1.109        345        640:  14%|#4        | 8/56 [00:00<00:05,  8.99it/s]
       8/25      2.23G     0.8366     0.6561      1.105        403        640:  14%|#4        | 8/56 [00:01<00:05,  8.99it/s]
       8/25      2.23G     0.8366     0.6561      1.105        403        640:  16%|#6        | 9/56 [00:01<00:05,  9.07it/s]
       8/25      2.23G     0.8327     0.6534      1.104        380        640:  16%|#6        | 9/56 [00:01<00:05,  9.07it/s]
       8/25      2.23G     0.8327     0.6534      1.104        380        640:  18%|#7        | 10/56 [00:01<00:05,  8.69it/s]
       8/25      2.23G     0.8298     0.6531      1.104        394        640:  18%|#7        | 10/56 [00:01<00:05,  8.69it/s]
       8/25      2.23G     0.8298     0.6531      1.104        394        640:  20%|#9        | 11/56 [00:01<00:05,  8.96it/s]
       8/25      2.23G     0.8324     0.6527      1.104        387        640:  20%|#9        | 11/56 [00:01<00:05,  8.96it/s]
       8/25      2.23G     0.8324     0.6527      1.104        387        640:  21%|##1       | 12/56 [00:01<00:04,  9.03it/s]
       8/25      2.23G      0.835      0.658      1.106        273        640:  21%|##1       | 12/56 [00:01<00:04,  9.03it/s]
       8/25      2.23G      0.835      0.658      1.106        273        640:  23%|##3       | 13/56 [00:01<00:04,  9.18it/s]
       8/25      2.23G     0.8403     0.6602      1.109        312        640:  23%|##3       | 13/56 [00:01<00:04,  9.18it/s]
